,year,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
853,1703,286.4897848,284.4098427,286.9799301,286.8339401,287.3255384,286.1759541,284.7676003,287.87314,286.411188,286.7527144,287.055088,286.2050881,285.0696895,286.344708,286.9781546,288.0836196,286.295166
854,1704,286.611702,284.5375648,286.9197877,286.5546671,287.3004,286.2145779,284.8862354,287.97018,286.4466546,286.8049971,287.1832253,286.1198599,284.8031812,286.4861159,287.2066201,287.8142935,286.3652954
855,1705,286.3963424,284.5232965,286.9555336,286.5459848,287.2768026,286.3378331,284.7166856,288.0985,286.6206652,286.7459594,287.1736838,286.0565344,284.7310248,286.428788,287.3978388,287.7413743,286.381897
856,1706,286.4120406,284.4991383,287.0573681,286.7611914,287.3682553,286.3080785,284.6884829,288.12247,286.4929117,286.7405405,287.1990795,286.1063462,285.1367506,286.494304,287.2288618,288.1513897,286.3509521
857,1707,286.4773431,284.5016792,287.0702863,286.5495055,287.4376957,286.3547402,284.7204396,288.06848,286.3700572,286.6727936,287.2195989,286.0681783,285.1402192,286.4559477,287.1472782,288.1548949,286.3164978
858,1708,286.4198389,284.5763989,287.0067823,286.4118657,287.4007392,286.4203333,284.7155653,288.0655,286.4047614,286.6508364,287.3059646,286.0675893,284.7800402,286.309815,287.1660599,287.7909079,286.4130554
859,1709,286.4278139,284.6081776,287.0059187,286.7258544,287.4512604,286.3571419,284.8770731,288.01013,286.4962923,286.7125197,287.2151555,286.0830484,284.9650996,286.2701878,287.1326597,287.9779238,286.493988
860,1710,286.397497,284.5581225,287.085518,286.7228297,287.4569111,286.438303,284.5920935,288.08923,286.4455437,286.6818093,287.1452046,286.2255459,284.9906225,286.2472312,287.2144676,288.0037166,286.45578
861,1711,286.4773954,284.5473131,287.1753786,286.5845358,287.4510239,286.6336438,284.4667167,288.0903,286.5392755,286.7796989,287.2066271,286.2422515,284.855802,286.4425307,287.3130989,287.8674706,286.3699951
862,1712,286.4140705,284.5208625,287.2563925,286.6344203,287.5299541,286.4947953,284.5510788,288.06934,286.4634873,286.6773473,287.0647794,286.20832,285.0241132,286.4280919,287.3276411,288.0375614,286.4670105
863,1713,286.3703253,284.5073133,287.2639856,286.7667846,287.4473145,286.4770954,284.5744438,288.16708,286.4441048,286.7091649,287.0319068,286.0724136,284.9832496,286.5570502,287.1615958,287.9962657,286.4567871
864,1714,286.6119087,284.4864386,287.1413793,286.8013294,287.3809902,286.4397728,284.5894245,288.38654,286.5511371,286.737133,287.2527827,286.1325089,284.8209909,286.5104423,287.1196233,287.8322915,286.4483032
865,1715,286.3999322,284.5706747,287.1430844,286.5842345,287.3852759,286.4988571,284.601659,288.21872,286.572054,286.6524039,287.2539162,286.3398102,285.0121793,286.3029067,287.1937672,288.0255013,286.3352966
866,1716,286.464638,284.5504588,287.1568475,286.6370174,287.4696923,286.4348897,284.6449648,288.2272,286.5515541,286.7346038,287.180459,286.3880474,285.1155503,286.3249961,287.1709252,288.1299652,286.4455261
867,1717,286.4690777,284.5418301,287.0494613,286.7430992,287.4594223,286.4595992,284.5880414,288.11795,286.5340577,286.7919444,287.1560955,286.4303755,285.0633856,286.3082864,287.207283,288.077249,286.3616333
868,1718,286.6028399,284.5089957,286.9996236,286.8303962,287.3763805,286.4975356,284.8092943,288.0675,286.5038598,286.8242663,287.1704277,286.1961152,285.1011443,286.2996843,287.0964802,288.1154068,286.4082031
869,1719,286.6004658,284.2597085,287.1331476,286.6084172,287.4341241,286.4404067,284.8255851,288.03888,286.5272954,286.6932063,287.2546313,285.9538616,285.0513731,286.4181238,287.2180946,288.0651095,286.3370667
870,1720,286.4901071,284.0755407,287.177068,286.5736426,287.3556023,286.3179177,284.9252858,288.17633,286.5267769,286.5970543,287.3047151,285.9163894,285.0367473,286.3870046,287.1109644,288.0503291,286.4091797
871,1721,286.455729,284.3328552,286.990124,286.7649403,287.3992869,286.3631564,284.9397862,288.3311,286.4337812,286.616143,287.2098279,286.0952116,285.0259056,286.5237913,287.0429553,288.0393727,286.3404846
872,1722,286.4662171,284.4935344,286.9900718,286.8707033,287.4371418,286.2831137,284.7937295,288.05832,286.481038,286.7755831,287.2174024,286.1426864,285.0581152,286.5550101,286.9875125,288.0719229,286.3691711
873,1723,286.4363234,284.5344944,286.9979473,286.8202976,287.2954822,286.3375125,284.7843951,287.95322,286.470975,286.7310205,287.1574722,286.2335984,285.0393079,286.5221288,287.1321513,288.0529167,286.3873901
874,1724,286.4707503,284.4203362,287.1261547,286.6257291,287.4108314,286.4972867,284.7932969,288.0845,286.4612253,286.7121604,287.2414678,286.2230048,285.0352724,286.4963417,287.1597077,288.0488386,286.479126
875,1725,286.4423056,284.561222,287.1654458,286.6072024,287.5605827,286.5835027,284.6845378,288.41574,286.4768855,286.9448456,287.3881862,286.1143331,285.0421659,286.5472351,287.0479328,288.0558049,286.4196167
876,1726,286.6250682,284.4155006,287.1364019,286.8354712,287.5225061,286.6262908,284.7536361,288.06787,286.5063449,286.7069398,287.2397526,286.3931047,285.1783147,286.5179335,287.2935298,288.1933932,286.4424438
877,1727,286.539449,284.4060596,287.0745244,286.9017209,287.4774491,286.422218,284.9094625,287.90744,286.5907192,286.7297444,287.2470168,286.5886648,285.2499062,286.4482925,287.3287165,288.2657416,286.4631348
878,1728,286.5839294,284.5807873,287.0672793,286.5903439,287.4657137,286.617179,284.6282074,288.06268,286.3754525,286.7437808,287.3302725,286.2140066,285.0262699,286.5805681,287.1393545,288.0397408,286.2330322
879,1729,286.5312761,284.6567711,287.0437059,286.6553326,287.4027407,286.5667812,284.8140762,288.12003,286.4731388,286.7876887,287.2678584,286.0334693,284.766657,286.4992122,287.0331601,287.7773832,286.2095337
880,1730,286.5115901,284.375208,287.0161524,286.8866187,287.4669321,286.3487167,284.917477,288.1322,286.5632726,286.8497472,287.299242,286.0140349,284.9157593,286.5857511,286.9795165,287.9280619,286.2764893
881,1731,286.5951648,284.5600458,286.9567103,286.8525562,287.4262351,286.5096426,284.7073396,288.1861,286.3857347,286.6114177,287.3891657,286.3243385,284.8983487,286.5260694,287.0528652,287.9104672,286.3763733
882,1732,286.5513792,284.6816431,287.039804,286.5403232,287.4769393,286.3816323,284.6826553,288.23563,286.5387929,286.6853562,287.1330645,286.436275,285.0996977,286.4666208,287.2730757,288.113945,286.4167175
883,1733,286.5731973,284.60846,287.1048548,286.7712352,287.4324831,286.1990748,284.8256585,288.22928,286.7154507,286.6548653,287.1332644,286.131558,284.9181041,286.5899538,287.2729991,287.9304315,286.5144348
884,1734,286.5225398,284.4320894,287.1324639,286.849869,287.3615378,286.2828586,284.7604794,288.1831,286.5948014,286.6954312,287.2288022,285.9961821,284.758851,286.554708,287.1397958,287.7694947,286.5440979
885,1735,286.554365,284.4993124,287.1659504,286.6038421,287.3909373,286.4482525,284.7282201,288.0137,286.6271118,286.7494777,287.1376532,285.9543152,285.0802267,286.4512291,287.0662213,288.0942681,286.5323486
886,1736,286.6335545,284.5523649,287.1063464,286.6379499,287.4453297,286.4478549,284.7747263,288.2453,286.7167071,286.7271705,287.1240636,286.301877,285.140043,286.3084491,287.0183467,288.1547169,286.5485535
887,1737,286.7091464,284.5849489,287.0805863,286.9092539,287.4148193,286.3685617,284.7035313,288.2764,286.5174481,286.7988789,287.2040385,286.4431686,285.0550366,286.3841914,287.0806785,288.0688117,286.5595398
888,1738,286.6831251,284.6085591,287.1104604,286.9602905,287.2567785,286.360374,284.8165259,288.12433,286.5810597,286.8405544,287.2513848,286.3090489,285.199575,286.3173989,287.0609793,288.2148783,286.4347839
889,1739,286.6154957,284.6238195,287.1509891,286.8867458,287.3536022,286.2986325,284.6703337,288.08685,286.4941379,286.9607274,287.3779862,286.0599609,285.2058559,286.4123356,287.0792083,288.2212256,286.406189
890,1740,286.5923195,284.7009275,287.0627942,286.5408022,287.3605523,286.1238915,284.7507953,288.1065,286.3339135,286.7365734,287.1684477,286.0973492,284.9151042,286.502079,286.9353856,287.9273998,286.5080872
891,1741,286.4817706,284.5988902,287.1117579,286.5260962,287.2960547,286.2483158,284.7312457,288.09283,286.4498722,286.7324638,287.2261354,286.1574608,285.0724102,285.8572082,286.934383,288.086369,286.3926697
892,1742,286.5757721,284.6304301,287.0578135,286.8548484,287.3355835,286.3468851,284.6942421,288.29037,286.495967,286.8533328,287.3162929,286.1969577,285.2560969,285.7420747,286.9309223,288.2719977,286.5050964
893,1743,286.5447633,284.7925993,287.1726039,287.0124562,287.4622975,286.6258662,284.7116143,288.38702,286.3945207,286.8653961,287.1205842,286.2112305,284.962662,286.0545711,286.9651637,287.9754604,286.4859619
894,1744,286.6883526,284.857498,287.2507432,286.7501813,287.4229132,286.3268255,284.9374199,288.23355,286.4045621,286.6661701,287.1546143,286.2431376,284.8547194,286.2661709,287.0881289,287.8663766,286.4825134
895,1745,286.6230436,284.7242563,287.2245333,286.6498287,287.5482421,286.3733928,285.0187206,287.93762,286.5439684,286.7405111,287.2395292,286.0923008,285.088848,286.3227778,286.987298,288.1029806,286.5335083
896,1746,286.5246629,284.8226946,287.2755102,286.8138646,287.4112553,286.4692591,284.9274608,287.96286,286.5612759,286.7222628,287.4011332,286.14183,285.165837,286.1351646,287.0292931,288.1807836,286.4817505
897,1747,286.5279678,284.8506868,287.3194172,286.8808377,287.3810633,286.3875658,284.8565423,288.10352,286.4708135,286.7897487,287.3477288,286.3286558,285.0654583,286.0999081,287.1288795,288.0793436,286.4985657
898,1748,286.4531613,285.0221444,287.2540388,286.6225142,287.3992868,286.3904837,284.8681117,288.21265,286.5340851,286.7121083,287.4632178,286.4674067,285.2297429,286.1316057,287.1202627,288.2453652,286.4940186
899,1749,286.5018572,284.7068487,287.152635,286.6793598,287.4395984,286.3430803,285.041811,288.42825,286.6269487,286.7263066,287.5205558,286.1350957,285.2419044,286.3468586,287.1054401,288.2576552,286.5838928
900,1750,286.5609821,284.7490222,287.2131788,286.7430188,287.5599776,286.5232721,284.9607994,288.48343,286.6187796,286.7893576,287.5583808,285.9942377,284.9882077,286.3807516,287.1819954,288.0012763,286.4905701
901,1751,286.4829111,284.8374541,287.2114905,286.7688676,287.4294002,286.6050956,284.8673851,288.12924,286.6208158,286.8475128,287.5131193,286.0109952,285.2359299,286.4476962,286.9359656,288.2516175,286.5829163
902,1752,286.511981,284.6588153,287.0772928,286.6211676,287.4909348,286.4621026,285.0057606,287.98273,286.5553245,286.8684016,287.4782744,286.2532029,285.1033153,286.4980468,286.910658,288.1176008,286.6013489
903,1753,286.6183706,284.7707786,287.0753281,286.6553498,287.5735716,286.5624405,285.0374448,287.88928,286.5092141,286.7435188,287.2962705,286.4975683,284.7946145,286.3797696,287.1075433,287.8056362,286.5700073
904,1754,286.4904526,284.8232771,287.0489421,286.8637092,287.389859,286.5847366,285.0010087,288.01816,286.7023943,286.7627039,287.2799536,286.2794557,284.9187059,286.2768633,287.1048404,287.9310396,286.5428467
905,1755,286.5969139,284.7901678,287.0677575,286.5774965,287.5472795,286.4999668,284.9655989,288.0985,286.6425434,286.7304973,287.4415245,286.1070373,284.935788,286.2255706,287.0430546,287.9483024,286.4403992
906,1756,286.6581231,284.619377,287.1618592,286.8319017,287.5319779,286.4737032,284.8289104,288.19635,286.4569863,286.613074,287.3351594,286.0675324,284.8688593,286.2095153,287.0228862,287.880666,286.4514465
907,1757,286.7020162,284.5653313,287.1487039,286.9054803,287.3872542,286.4316735,284.908868,288.06415,286.446888,286.5651822,287.4062918,286.1246789,284.9663725,286.2927047,287.022173,287.9792102,286.4924927
908,1758,286.7252093,284.5644615,287.1397319,286.7336014,287.4164111,286.4585228,284.8326512,287.89355,286.4624171,286.7436203,287.3448137,286.23936,285.116812,286.5083284,286.982976,288.1312402,286.459259
909,1759,286.6417934,284.588801,287.0982579,286.5150547,287.5381089,286.4355979,284.769172,287.93527,286.3934897,286.7292825,287.2915534,286.3135709,284.9426893,286.5024654,287.1966357,287.9552766,286.4520874
910,1760,286.6150199,284.4920582,287.0198913,286.6982183,287.5040532,286.5034922,284.9403163,288.1687,286.4959905,286.7339188,287.304633,286.3789946,284.8475637,286.1406506,287.2435685,287.8591453,286.502533
911,1761,286.5335491,284.4315672,286.9189343,287.0065702,287.4936341,286.2874639,284.8102186,288.3291,286.3797513,286.7551267,287.4222297,286.2802722,285.0414794,286.2720098,287.1468713,288.0551111,286.3227844
912,1762,286.2550345,283.5077795,287.0357117,286.8894307,287.3788023,286.3454286,284.7787391,288.23492,286.4194529,286.716864,287.4452852,285.5889198,285.0639127,286.5245475,287.0588118,288.0777816,286.4179077
913,1763,286.3449978,283.9085233,287.045719,286.5726806,287.4847429,286.5305816,284.8499759,287.9439,286.4792949,286.7884256,287.3306937,285.9649148,284.5531594,286.5155394,287.0582758,287.5616284,286.474823
914,1764,286.4414006,284.1136185,287.037492,286.8165572,287.4897519,286.5986958,284.9461683,288.00293,286.5700832,286.89081,287.2148113,286.3320227,284.4407341,286.4477463,286.9429875,287.4480144,286.4789124
915,1765,286.3795075,284.2876655,287.0094832,286.9292269,287.449584,286.3571531,284.8680914,288.0948,286.5930034,286.8344381,287.3537468,286.0431293,284.6607912,286.4338211,287.0836997,287.6703981,286.3915405
916,1766,286.4687623,284.3552755,286.9890063,286.9491705,287.3748669,286.4084241,284.8082643,288.0696,286.7337872,286.7898214,287.3643136,285.958677,284.5676323,286.5902095,286.9907584,287.5762543,286.4310303
917,1767,286.6118095,284.4397137,286.990988,286.910837,287.3911854,286.5053734,284.7119112,288.08585,286.8238637,286.8667893,287.4107453,286.0904643,284.6903431,286.4657494,286.9892672,287.7002624,286.3143005
918,1768,286.5630293,284.3746791,287.1181549,286.5792026,287.3742543,286.3482693,284.7565401,288.21097,286.8217878,286.8775946,287.2459498,286.2826687,284.8227899,286.2161102,286.9503676,287.8341095,286.3665466
919,1769,286.6546711,284.4437691,287.0766276,286.5861523,287.3678728,286.3631977,284.6356083,288.22577,286.6622841,286.7568206,287.3850462,286.4418174,284.9328327,286.2603691,287.1266734,287.9453158,286.4880371
920,1770,286.6870207,284.6384787,287.0998155,286.9376828,287.4106918,286.3408743,284.6506919,288.18677,286.6844936,286.6958224,287.40934,286.2944041,284.6717727,286.2911353,287.1772094,287.6814957,286.5848083
921,1771,286.696078,284.4787122,287.0420027,286.7406734,287.3199324,286.3001551,284.7769224,288.07968,286.6074183,286.7845254,287.4876448,286.1024398,284.712813,286.397545,287.1171107,287.7229699,286.4929504
922,1772,286.5723545,284.5582397,287.0730876,286.8955287,287.3468638,286.2716464,284.86878,288.06653,286.5735998,286.8223993,287.4446453,286.1153411,284.8199186,286.4089089,287.2845611,287.8312079,286.480072
923,1773,286.7260935,284.6635845,287.2168046,286.9037991,287.4436769,286.2564083,284.9911599,288.06546,286.6987876,286.8091711,287.3493645,286.3648651,284.6864211,286.1387782,287.1345825,287.696299,286.4114685
924,1774,286.7874052,284.4885962,287.1802161,287.0065062,287.3729071,286.328531,284.9826661,288.0671,286.5297169,286.7894213,287.3996366,286.4456817,284.7973244,286.0820671,287.0931236,287.8083748,286.4985352
925,1775,286.6571133,284.59617,287.1704818,286.8227228,287.3110291,286.1891077,284.9680292,288.38242,286.7565289,286.7886209,287.4218961,286.2232741,284.976708,286.251625,287.1970518,287.9896549,286.5359497
926,1776,286.6878104,284.7017158,287.2110385,286.7470639,287.3169177,286.1626339,285.0294656,288.4282,286.7208305,286.766489,287.343535,286.1826639,284.8323952,286.3298519,287.3298167,287.8438164,286.4859009
927,1777,286.6827242,284.5485968,287.3052647,286.7095005,287.3707913,286.2971744,284.9852288,288.15347,286.724901,286.6970351,287.5190451,286.3237966,284.7234476,286.3725806,287.0452788,287.7337169,286.3973694
928,1778,286.7354021,284.521859,287.29771,286.9582418,287.4982462,286.3494177,284.9913416,288.0667,286.6177692,286.802628,287.2493101,286.1923625,284.8423571,286.374156,287.1156357,287.8538836,286.4073792
929,1779,286.6572613,284.6895005,287.2019802,287.0991976,287.4832226,286.3429059,284.9629534,288.19238,286.5608072,286.7303591,287.2408578,286.1340936,284.9094181,286.3305043,287.1252198,287.9216536,286.4710083
930,1780,286.6864544,284.6359415,287.2298802,286.77132,287.2534518,286.4072115,284.8899027,288.25616,286.5753555,286.7158583,287.3433002,286.0851604,284.7907182,286.6324047,287.1102763,287.8016988,286.4699097
931,1781,286.6450304,284.6253644,287.1961202,286.7340583,287.3674622,286.4238033,285.0226151,288.40118,286.6168871,286.6140372,287.494965,286.1178246,284.9234028,286.5541694,287.2239393,287.9357862,286.5901184
